Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
129.0, Beginner, Answer,0,Student74,30,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,10424.08, None,330.9167,22,12.24927, no, No, Port, Port, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Turn To Port, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
247.0, Beginner, Answer,0,Student74,79,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,9849,9636.293,2,1.974561,359,358.8619, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
351.0, Beginner, Answer,0,Student74,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,9573,9138.53,347,347.0427,10,7.363159, no, No, Starboard, Starboard, Beam, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
468.0, Beginner, Answer,0,Student74,68,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,8461,7452.61,351,351.3735,117,6.702576, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
567.0, Beginner, Answer,0,Student74,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,9226,6603.81,27,26.98009,132,345.0528, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 30 degrees, 10 degrees, , 
663.0, Beginner, Answer,0,Student74,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,2721,2246.648,359,359.3994,180,179.3994, no, No, Port, Port, Beam, Beam, None, , Overtaking, Overtaking, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
783.0, Beginner, Answer,0,Student74,66,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0, Tanker, Tanker, Port, Starboard, Bow, Bow, None,8548.852, None,13.71504,347,352.3177, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
863.0, Beginner, Answer,0,Student74,40,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,8182.875, None,357.5316,182,1.556305, no, No, Port, Starboard, Bow, Beam, None, , Head On, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
974.0, Beginner, Answer,0,Student74,69,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Starboard, Bow, Beam, None,7827.021, None,56.58209,104,338.0824, no, No, Port, Port, Bow, Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 60 degrees, 10 degrees, , 
1098.0, Beginner, Answer,0,Student74,93,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,9839,7989.733,27,27.38495,350,348.1551, no, No, Starboard, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 30 degrees, 10 degrees, , 
