Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
92.0, Beginner, Answer,0,Student57,30,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,10424.08, None,330.9167,158,12.24927, no, No, Port, Port, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Turn To Port, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
202.0, Beginner, Answer,0,Student57,56,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,9849,9565.77, None,1.974315,91,358.8669, no, No, Port, Port, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
274.0, Beginner, Answer,0,Student57,66,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,9184.568,347,347.0328,41,7.200195, no, No, Port, Starboard, Bow, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
404.0, Beginner, Answer,0,Student57,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,8461,6635.946,351,351.405,7,6.719818, no, No, Starboard, Starboard, Beam, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
496.0, Beginner, Answer,0,Student57,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Starboard, Bow, Bow, None,7918.487, None,27.06109,326,345.1187, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 30 degrees, 10 degrees, , 
561.0, Beginner, Answer,0,Student57,30,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,2397.198, None,359.4377,306,179.4377, no, No, Port, Port, Bow, Beam, None, , Head On, Overtaking, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
632.0, Beginner, Answer,0,Student57,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,9597,7699.44,13,13.73919,350,352.3377, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
752.0, Beginner, Answer,0,Student57,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,8963,7413.276,357,357.5223,2,1.517456, no, No, Starboard, Starboard, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
843.0, Beginner, Answer,0,Student57,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Beam, Beam,8653,7084.764,56,56.51157,340,338.0695, no, No, Port, Port, Bow, Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 60 degrees, 10 degrees, , 
953.0, Beginner, Answer,0,Student57,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Tanker, Port, Starboard, Bow, Bow, None,9358.19, None,27.39087,163,348.1518, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 30 degrees, 10 degrees, , 
