Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
87.0, Beginner, Answer,0,Student66,35,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,10216.66,330,330.9106,267,12.23221, no, No, Starboard, Port, Beam, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
192.0, Beginner, Answer,0,Student66,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Starboard, Bow, Bow, None,9816.396, None,1.976417,173,358.8633, no, No, Port, Port, Bow, Beam, None, , Overtaking, Head On, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
279.0, Beginner, Answer,0,Student66,78,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,9573,9102.892,347,347.0399,105,7.32074, no, No, Starboard, Starboard, Beam, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
379.0, Beginner, Answer,0,Student66,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,8461,6635.946,351,351.405,7,6.719818, no, No, Starboard, Starboard, Beam, Beam, None, , Crossing, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
499.0, Beginner, Answer,0,Student66,66,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0, Merchant, Merchant, Port, Starboard, Bow, Bow, None,7699.233, None,27.04693,258,345.0825, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 30 degrees, 10 degrees, , 
611.0, Beginner, Answer,0,Student66,30,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,2397.198, None,359.4377,307,179.4377, no, No, Port, Port, Bow, Beam, None, , Head On, Overtaking, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
760.0, Beginner, Answer,0,Student66,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,9597,7582.502,13,13.76799,63,352.3434, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
845.0, Beginner, Answer,0,Student66,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow,8963,6952.578,357,357.5342,108,1.525177, no, No, Starboard, Starboard, Beam, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
925.0, Beginner, Answer,0,Student66,31,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0, Warship, Merchant, Port, Starboard, Bow, Beam, None,8040.355, None,56.63849,356,338.222, no, No, Port, Port, Bow, Bow, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 60 degrees, 10 degrees, , 
1056.0, Beginner, Answer,0,Student66,66,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0, Tanker, Tanker, Port, Starboard, Bow, Bow, None,9281.574, None,27.46368,203,348.2081, no, No, Port, Port, Bow, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 30 degrees, 10 degrees, , 
