Time, Difficulty, EventType, Latency, Student Name, Score, TargetVesselTypeScore, TargetIsPortStarboardScore, TargetIsBowBeamSternScore, TargetRangeScore, TargetBearingScore, TargetAngleScore, TargetBearingDriftScore, TargetCPAIsPortStarboardScore, TargetCPAIsBowBeamSternScore, TargetCPARangeScore, RuleTypeScore, StandOnGiveWayScore, ActionScore, DegreesScore, SpeedScore, TargetVesselTypechosen, TargetVesselTypecorrect, TargetIsPortStarboardchosen, TargetIsPortStarboardcorrect, TargetIsBowBeamSternchosen, TargetIsBowBeamSterncorrect, TargetRangechosen, TargetRangecorrect, TargetBearingchosen, TargetBearingcorrect, TargetAnglechosen, TargetAnglecorrect, TargetBearingDriftchosen, TargetBearingDriftcorrect, TargetCPAIsPortStarboardchosen, TargetCPAIsPortStarboardcorrect, TargetCPAIsBowBeamSternchosen, TargetCPAIsBowBeamSterncorrect, TargetCPARangechosen, TargetCPARangecorrect, RuleTypechosen, RuleTypecorrect, StandOnGiveWaychosen, StandOnGiveWaycorrect, Actionchosen, Actioncorrect, Degreeschosen, Degreescorrect, Speedchosen, Speedcorrect, 
82.0, Beginner, Answer,0,Student58,30,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,10424.08, None,330.9167,2,12.24927, no, No, Port, Port, Bow, Beam, None, , Overtaking, Crossing, Give Way, Stand On, Turn To Port, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
174.0, Beginner, Answer,0,Student58,68,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0, Merchant, Merchant, Port, Starboard, Bow, Bow,9849,9534.969, None,1.974974,111,358.8791, no, No, Port, Port, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
252.0, Beginner, Answer,0,Student58,46,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,9324.983, None,347.0366,90,7.355225, no, No, Port, Starboard, Bow, Beam, None, , Head On, Crossing, Stand On, Stand On, Hold Course And Speed, Hold Course And Speed, 0 degrees, 0 degrees, 10 degrees, , 
372.0, Beginner, Answer,0,Student58,27,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0, Warship, Merchant, Port, Port, Bow, Bow, None,7431.245, None,351.3675,259,6.677765, no, No, Port, Starboard, Bow, Beam, None, , Head On, Crossing, Stand On, Stand On, Turn To Starboard, Hold Course And Speed, 10 degrees, 0 degrees, 10 degrees, , 
448.0, Beginner, Answer,0,Student58,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Bow, Bow,9226,6603.81,27,26.98009,138,345.0528, no, No, Port, Port, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 30 degrees, 10 degrees, , 
578.0, Beginner, Answer,0,Student58,68,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,2308.809, None,359.416,177,179.416, no, No, Port, Port, Bow, Beam, None, , Overtaking, Overtaking, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
670.0, Beginner, Answer,0,Student58,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0, Warship, Tanker, Port, Starboard, Bow, Bow, None,8807.37, None,13.77696,242,352.385, no, No, Port, Port, Bow, Beam, None, , Head On, Crossing, Stand On, Give Way, Hold Course And Speed, Turn To Starboard, 0 degrees, 20 degrees, 10 degrees, , 
784.0, Beginner, Answer,0,Student58,63,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0, Merchant, Merchant, Port, Port, Bow, Bow, None,7886.967, None,357.5188,241,1.517151, no, No, Port, Starboard, Bow, Beam, None, , Head On, Head On, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 20 degrees, 10 degrees, , 
880.0, Beginner, Answer,0,Student58,98,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0, Merchant, Merchant, Starboard, Starboard, Beam, Beam,8653,7084.764,56,56.51157,340,338.0695, no, No, Port, Port, Bow, Bow, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 60 degrees, 10 degrees, , 
978.0, Beginner, Answer,0,Student58,76,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0, Tanker, Tanker, Starboard, Starboard, Bow, Bow,9839,7730.945,27,27.41797,78,348.193, no, No, Starboard, Starboard, Beam, Beam, None, , Crossing, Crossing, Give Way, Give Way, Turn To Starboard, Turn To Starboard, 10 degrees, 30 degrees, 10 degrees, , 
